municipio_id	municipio	estado	tempo_habitual_desloc	qtd_pessoas	tempo_medio_minutos					
1400050	Alto Alegre	RR	60	186	None					
1400050	Alto Alegre	RR	120	61	None					
1400050	Alto Alegre	RR	120+	41	None					
1400050	Alto Alegre	RR	Total	2333	18					
1400027	Amajari	RR	5	252	None					
1400027	Amajari	RR	30	272	None					
1400027	Amajari	RR	60	84	None					
1400027	Amajari	RR	120	18	None					
1400027	Amajari	RR	120+	10	None					
1400027	Amajari	RR	Total	636	19					
1400100	Boa Vista	RR	5	12558	None					
1400100	Boa Vista	RR	30	66888	None					
1400100	Boa Vista	RR	60	13485	None					
1400100	Boa Vista	RR	120	2056	None					
1400100	Boa Vista	RR	120+	728	None					
1400100	Boa Vista	RR	Total	95715	22					
1400159	Bonfim	RR	5	510	None					
1400159	Bonfim	RR	30	771	None					
1400159	Bonfim	RR	60	216	None					
1400159	Bonfim	RR	120	134	None					
1400159	Bonfim	RR	120+	88	None					
1400159	Bonfim	RR	Total	1719	28					
1400175	Cantá	RR	5	531	None					
1400175	Cantá	RR	30	1017	None					
1400175	Cantá	RR	60	251	None					
1400175	Cantá	RR	120	109	None					
1400175	Cantá	RR	120+	14	None					
1400175	Cantá	RR	Total	1922	22					
1400209	Caracaraí	RR	5	870	None					
1400209	Caracaraí	RR	30	2067	None					
1400209	Caracaraí	RR	60	249	None					
1400209	Caracaraí	RR	120	63	None					
1400209	Caracaraí	RR	120+	89	None					
1400209	Caracaraí	RR	Total	3338	20					
1400233	Caroebe	RR	5	520	None					
1400233	Caroebe	RR	30	770	None					
1400233	Caroebe	RR	60	198	None					
1400233	Caroebe	RR	120	76	None					
1400233	Caroebe	RR	120+	63	None					
1400233	Caroebe	RR	Total	1627	24					
1400282	Iracema	RR	5	535	None					
1400282	Iracema	RR	30	572	None					
1400282	Iracema	RR	60	231	None					
1400282	Iracema	RR	120	71	None					
1400282	Iracema	RR	120+	26	None					
1400282	Iracema	RR	Total	1435	22					
1400308	Mucajaí	RR	5	1018	None					
1400308	Mucajaí	RR	30	1110	None					
1400308	Mucajaí	RR	60	225	None					
1400308	Mucajaí	RR	120	81	None					
1400308	Mucajaí	RR	120+	20	None					
1400308	Mucajaí	RR	Total	2454	17					
1400407	Normandia	RR	5	600	None					
1400407	Normandia	RR	30	476	None					
1400407	Normandia	RR	60	61	None					
1400407	Normandia	RR	120	45	None					
1400407	Normandia	RR	120+	34	None					
1400407	Normandia	RR	Total	1216	17					
1400456	Pacaraima	RR	5	561	None					
1400456	Pacaraima	RR	30	1054	None					
1400456	Pacaraima	RR	60	121	None					
1400456	Pacaraima	RR	120	37	None					
1400456	Pacaraima	RR	120+	10	None					
1400456	Pacaraima	RR	Total	1783	17					
1400472	Rorainópolis	RR	5	1519	None					
1400472	Rorainópolis	RR	30	2727	None					
1400472	Rorainópolis	RR	60	416	None					
1400472	Rorainópolis	RR	120	55	None					
1400472	Rorainópolis	RR	120+	96	None					
1400472	Rorainópolis	RR	Total	4814	18					
1400506	São João da Baliza	RR	5	519	None					
1400506	São João da Baliza	RR	30	972	None					
1400506	São João da Baliza	RR	60	91	None					
1400506	São João da Baliza	RR	120	21	None					
1400506	São João da Baliza	RR	120+	2	None					
1400506	São João da Baliza	RR	Total	1605	16					
1400605	São Luiz	RR	5	436	None					
1400605	São Luiz	RR	30	754	None					
1400605	São Luiz	RR	60	102	None					
1400605	São Luiz	RR	120	9	None					
1400605	São Luiz	RR	120+	19	None					
1400605	São Luiz	RR	Total	1321	17					
1400704	Uiramutã	RR	5	203	None					
1400704	Uiramutã	RR	30	593	None					
1400704	Uiramutã	RR	60	173	None					
1400704	Uiramutã	RR	120	74	None					
1400704	Uiramutã	RR	120+	13	None					
1400704	Uiramutã	RR	Total	1056	26					
4300034	Aceguá	RS	5	201	None					
4300034	Aceguá	RS	30	376	None					
4300034	Aceguá	RS	60	187	None					
4300034	Aceguá	RS	120	32	None					
4300034	Aceguá	RS	120+	4	None					
4300034	Aceguá	RS	Total	799	24					
4300059	Água Santa	RS	5	394	None					
4300059	Água Santa	RS	30	364	None					
4300059	Água Santa	RS	60	96	None					
4300059	Água Santa	RS	120	9	None					
4300059	Água Santa	RS	120+	8	None					
4300059	Água Santa	RS	Total	871	16					
4300109	Agudo	RS	5	1286	None					
4300109	Agudo	RS	30	2628	None					
4300109	Agudo	RS	60	292	None					
4300109	Agudo	RS	120	47	None					
4300109	Agudo	RS	120+	25	None					
4300109	Agudo	RS	Total	4278	17					
4300208	Ajuricaba	RS	5	1965	None					
4300208	Ajuricaba	RS	30	1786	None					
4300208	Ajuricaba	RS	60	160	None					
4300208	Ajuricaba	RS	120	25	None					
4300208	Ajuricaba	RS	120+	7	None					
4300208	Ajuricaba	RS	Total	3942	12					
4300307	Alecrim	RS	5	212	None					
4300307	Alecrim	RS	30	699	None					
4300307	Alecrim	RS	60	116	None					
4300307	Alecrim	RS	120	6	None					
4300307	Alecrim	RS	120+	3	None					
4300307	Alecrim	RS	Total	1036	19					
4300406	Alegrete	RS	5	3492	None					
4300406	Alegrete	RS	30	16631	None					
4300406	Alegrete	RS	60	3009	None					
4300406	Alegrete	RS	120	242	None					
4300406	Alegrete	RS	120+	111	None					
4300406	Alegrete	RS	Total	23485	20					
4300455	Alegria	RS	5	261	None					
4300455	Alegria	RS	30	388	None					
4300455	Alegria	RS	60	68	None					
4300455	Alegria	RS	120	15	None					
4300455	Alegria	RS	120+	0	None					
4300455	Alegria	RS	Total	733	16					
4300471	Almirante Tamandaré do Sul	RS	5	205	None					
4300471	Almirante Tamandaré do Sul	RS	30	251	None					
4300471	Almirante Tamandaré do Sul	RS	60	21	None					
4300471	Almirante Tamandaré do Sul	RS	120	6	None					
4300471	Almirante Tamandaré do Sul	RS	120+	0	None					
4300471	Almirante Tamandaré do Sul	RS	Total	482	13					
4300505	Alpestre	RS	5	2671	None					
4300505	Alpestre	RS	30	2400	None					
4300505	Alpestre	RS	60	101	None					
4300505	Alpestre	RS	120	70	None					
4300505	Alpestre	RS	120+	52	None					
4300505	Alpestre	RS	Total	5294	13					
4300554	Alto Alegre	RS	5	395	None					
4300554	Alto Alegre	RS	30	266	None					
4300554	Alto Alegre	RS	60	29	None					
4300554	Alto Alegre	RS	120	0	None					
4300554	Alto Alegre	RS	120+	2	None					
4300554	Alto Alegre	RS	Total	692	11					
4300570	Alto Feliz	RS	5	257	None					
4300570	Alto Feliz	RS	30	575	None					
4300570	Alto Feliz	RS	60	205	None					
4300570	Alto Feliz	RS	120	103	None					
4300570	Alto Feliz	RS	120+	5	None					
4300570	Alto Feliz	RS	Total	1146	26					
4300604	Alvorada	RS	5	3376	None					
4300604	Alvorada	RS	30	19052	None					
4300604	Alvorada	RS	60	35210	None					
4300604	Alvorada	RS	120	17734	None					
4300604	Alvorada	RS	120+	804	None					
4300604	Alvorada	RS	Total	76176	48					
4300638	Amaral Ferrador	RS	5	284	None					
4300638	Amaral Ferrador	RS	30	640	None					
4300638	Amaral Ferrador	RS	60	77	None					
4300638	Amaral Ferrador	RS	120	29	None					
4300638	Amaral Ferrador	RS	120+	4	None					
4300638	Amaral Ferrador	RS	Total	1035	18					
4300646	Ametista do Sul	RS	5	663	None					
4300646	Ametista do Sul	RS	30	1769	None					
4300646	Ametista do Sul	RS	60	270	None					
4300646	Ametista do Sul	RS	120	66	None					
4300646	Ametista do Sul	RS	120+	173	None					
4300646	Ametista do Sul	RS	Total	2941	25					
4300661	André da Rocha	RS	5	169	None					
4300661	André da Rocha	RS	30	188	None					
4300661	André da Rocha	RS	60	49	None					
4300661	André da Rocha	RS	120	24	None					
4300661	André da Rocha	RS	120+	3	None					
4300661	André da Rocha	RS	Total	433	20					
4300703	Anta Gorda	RS	5	937	None					
4300703	Anta Gorda	RS	30	940	None					
4300703	Anta Gorda	RS	60	40	None					
4300703	Anta Gorda	RS	120	3	None					
4300703	Anta Gorda	RS	120+	3	None					
4300703	Anta Gorda	RS	Total	1922	11					
4300802	Antônio Prado	RS	5	1121	None					
4300802	Antônio Prado	RS	30	3541	None					
4300802	Antônio Prado	RS	60	224	None					
4300802	Antônio Prado	RS	120	44	None					
4300802	Antônio Prado	RS	120+	5	None					
4300802	Antônio Prado	RS	Total	4935	16					
4300851	Arambaré	RS	5	238	None					
4300851	Arambaré	RS	30	614	None					
4300851	Arambaré	RS	60	73	None					
4300851	Arambaré	RS	120	6	None					
4300851	Arambaré	RS	120+	5	None					
4300851	Arambaré	RS	Total	937	17					
4300877	Araricá	RS	5	362	None					
4300877	Araricá	RS	30	1401	None					
4300877	Araricá	RS	60	193	None					
4300877	Araricá	RS	120	26	None					
4300877	Araricá	RS	120+	5	None					
4300877	Araricá	RS	Total	1987	19					
4300901	Aratiba	RS	5	492	None					
4300901	Aratiba	RS	30	1050	None					
4300901	Aratiba	RS	60	129	None					
4300901	Aratiba	RS	120	18	None					
4300901	Aratiba	RS	120+	38	None					
4300901	Aratiba	RS	Total	1726	19					
4301008	Arroio do Meio	RS	5	2252	None					
4301008	Arroio do Meio	RS	30	6360	None					
4301008	Arroio do Meio	RS	60	496	None					
4301008	Arroio do Meio	RS	120	83	None					
4301008	Arroio do Meio	RS	120+	34	None					
4301008	Arroio do Meio	RS	Total	9224	17					
4301073	Arroio do Padre	RS	5	65	None					
4301073	Arroio do Padre	RS	30	136	None					
4301073	Arroio do Padre	RS	60	36	None					
4301073	Arroio do Padre	RS	120	13	None					
4301073	Arroio do Padre	RS	120+	0	None					
4301073	Arroio do Padre	RS	Total	250	22					
4301057	Arroio do Sal	RS	5	892	None					
4301057	Arroio do Sal	RS	30	1647	None					
4301057	Arroio do Sal	RS	60	142	None					
4301057	Arroio do Sal	RS	120	3	None					
4301057	Arroio do Sal	RS	120+	16	None					
4301057	Arroio do Sal	RS	Total	2699	15					
4301206	Arroio do Tigre	RS	5	787	None					
4301206	Arroio do Tigre	RS	30	2080	None					
4301206	Arroio do Tigre	RS	60	233	None					
4301206	Arroio do Tigre	RS	120	31	None					
4301206	Arroio do Tigre	RS	120+	0	None					
4301206	Arroio do Tigre	RS	Total	3131	17					
4301107	Arroio dos Ratos	RS	5	544	None					
4301107	Arroio dos Ratos	RS	30	2425	None					
4301107	Arroio dos Ratos	RS	60	979	None					
4301107	Arroio dos Ratos	RS	120	467	None					
4301107	Arroio dos Ratos	RS	120+	41	None					
4301107	Arroio dos Ratos	RS	Total	4457	31					
4301305	Arroio Grande	RS	5	893	None					
4301305	Arroio Grande	RS	30	3015	None					
4301305	Arroio Grande	RS	60	666	None					
4301305	Arroio Grande	RS	120	170	None					
4301305	Arroio Grande	RS	120+	31	None					
4301305	Arroio Grande	RS	Total	4776	22					
4301404	Arvorezinha	RS	5	1069	None					
4301404	Arvorezinha	RS	30	1572	None					
4301404	Arvorezinha	RS	60	181	None					
4301404	Arvorezinha	RS	120	51	None					
4301404	Arvorezinha	RS	120+	28	None					
4301404	Arvorezinha	RS	Total	2901	16					
4301203	Augusto Pestana	RS	5	1206	None					
4301203	Augusto Pestana	RS	30	1931	None					
4301203	Augusto Pestana	RS	60	203	None					
4301203	Augusto Pestana	RS	120	38	None					
4301203	Augusto Pestana	RS	120+	37	None					
4301203	Augusto Pestana	RS	Total	3415	16					
4301552	Áurea	RS	5	862	None					
4301552	Áurea	RS	30	607	None					
4301552	Áurea	RS	60	197	None					
4301552	Áurea	RS	120	30	None					
4301552	Áurea	RS	120+	7	None					
4301552	Áurea	RS	Total	1704	15					
4301602	Bagé	RS	5	3996	None					
4301602	Bagé	RS	30	22391	None					
4301602	Bagé	RS	60	6442	None					
4301602	Bagé	RS	120	2006	None					
4301602	Bagé	RS	120+	271	None					
4301602	Bagé	RS	Total	35106	26					
4301636	Balneário Pinhal	RS	5	635	None					
4301636	Balneário Pinhal	RS	30	1766	None					
4301636	Balneário Pinhal	RS	60	261	None					
4301636	Balneário Pinhal	RS	120	74	None					
4301636	Balneário Pinhal	RS	120+	49	None					
4301636	Balneário Pinhal	RS	Total	2786	21					
4301651	Barão	RS	5	615	None					
4301651	Barão	RS	30	1353	None					
4301651	Barão	RS	60	414	None					
4301651	Barão	RS	120	72	None					
4301651	Barão	RS	120+	0	None					
4301651	Barão	RS	Total	2454	21					
4301701	Barão de Cotegipe	RS	5	408	None					
4301701	Barão de Cotegipe	RS	30	1165	None					
4301701	Barão de Cotegipe	RS	60	91	None					
4301701	Barão de Cotegipe	RS	120	10	None					
4301701	Barão de Cotegipe	RS	120+	10	None					
4301701	Barão de Cotegipe	RS	Total	1683	17					
4301750	Barão do Triunfo	RS	5	273	None					
4301750	Barão do Triunfo	RS	30	448	None					
4301750	Barão do Triunfo	RS	60	62	None					
4301750	Barão do Triunfo	RS	120	12	None					
4301750	Barão do Triunfo	RS	120+	4	None					
4301750	Barão do Triunfo	RS	Total	798	16					
4301859	Barra do Guarita	RS	5	338	None					
4301859	Barra do Guarita	RS	30	849	None					
4301859	Barra do Guarita	RS	60	300	None					
4301859	Barra do Guarita	RS	120	35	None					
4301859	Barra do Guarita	RS	120+	0	None					
4301859	Barra do Guarita	RS	Total	1521	22					
4301875	Barra do Quaraí	RS	5	247	None					
4301875	Barra do Quaraí	RS	30	390	None					
4301875	Barra do Quaraí	RS	60	30	None					
4301875	Barra do Quaraí	RS	120	3	None					
4301875	Barra do Quaraí	RS	120+	4	None					
4301875	Barra do Quaraí	RS	Total	675	14					
4301909	Barra do Ribeiro	RS	5	792	None					
4301909	Barra do Ribeiro	RS	30	2225	None					
4301909	Barra do Ribeiro	RS	60	465	None					
4301909	Barra do Ribeiro	RS	120	295	None					
4301909	Barra do Ribeiro	RS	120+	33	None					
4301909	Barra do Ribeiro	RS	Total	3810	25					
4301925	Barra do Rio Azul	RS	5	97	None					
4301925	Barra do Rio Azul	RS	30	132	None					
4301925	Barra do Rio Azul	RS	60	25	None					
4301925	Barra do Rio Azul	RS	120	31	None					
4301925	Barra do Rio Azul	RS	120+	0	None					
4301925	Barra do Rio Azul	RS	Total	285	23					
4301958	Barra Funda	RS	5	448	None					
4301958	Barra Funda	RS	30	591	None					
4301958	Barra Funda	RS	60	59	None					
4301958	Barra Funda	RS	120	3	None					
4301958	Barra Funda	RS	120+	0	None					
4301958	Barra Funda	RS	Total	1102	13					
4301800	Barracão	RS	5	230	None					
4301800	Barracão	RS	30	840	None					
4301800	Barracão	RS	60	226	None					
4301800	Barracão	RS	120	58	None					
4301800	Barracão	RS	120+	6	None					
4301800	Barracão	RS	Total	1360	23					
4302006	Barros Cassal	RS	5	623	None					
4302006	Barros Cassal	RS	30	1117	None					
4302006	Barros Cassal	RS	60	204	None					
4302006	Barros Cassal	RS	120	56	None					
4302006	Barros Cassal	RS	120+	64	None					
4302006	Barros Cassal	RS	Total	2064	21					
4302055	Benjamin Constant do Sul	RS	5	247	None					
4302055	Benjamin Constant do Sul	RS	30	183	None					
4302055	Benjamin Constant do Sul	RS	60	24	None					
4302055	Benjamin Constant do Sul	RS	120	35	None					
4302055	Benjamin Constant do Sul	RS	120+	0	None					
4302055	Benjamin Constant do Sul	RS	Total	489	17					
4302105	Bento Gonçalves	RS	5	6526	None					
4302105	Bento Gonçalves	RS	30	34333	None					
4302105	Bento Gonçalves	RS	60	7247	None					
4302105	Bento Gonçalves	RS	120	852	None					
4302105	Bento Gonçalves	RS	120+	137	None					
4302105	Bento Gonçalves	RS	Total	49095	21					
4302154	Boa Vista das Missões	RS	5	193	None					
4302154	Boa Vista das Missões	RS	30	243	None					
4302154	Boa Vista das Missões	RS	60	36	None					
4302154	Boa Vista das Missões	RS	120	5	None					
4302154	Boa Vista das Missões	RS	120+	0	None					
4302154	Boa Vista das Missões	RS	Total	478	15					
4302204	Boa Vista do Buricá	RS	5	1660	None					
4302204	Boa Vista do Buricá	RS	30	1677	None					
4302204	Boa Vista do Buricá	RS	60	49	None					
4302204	Boa Vista do Buricá	RS	120	7	None					
4302204	Boa Vista do Buricá	RS	120+	3	None					
4302204	Boa Vista do Buricá	RS	Total	3396	11					
4302220	Boa Vista do Cadeado	RS	5	112	None					
4302220	Boa Vista do Cadeado	RS	30	200	None					
4302220	Boa Vista do Cadeado	RS	60	20	None					
4302220	Boa Vista do Cadeado	RS	120	10	None					
4302220	Boa Vista do Cadeado	RS	120+	0	None					
4302220	Boa Vista do Cadeado	RS	Total	342	17					
4302238	Boa Vista do Incra	RS	5	325	None					
4302238	Boa Vista do Incra	RS	30	286	None					
4302238	Boa Vista do Incra	RS	60	36	None					
4302238	Boa Vista do Incra	RS	120	2	None					
4302238	Boa Vista do Incra	RS	120+	0	None					
4302238	Boa Vista do Incra	RS	Total	649	12					
4302253	Boa Vista do Sul	RS	5	130	None					
4302253	Boa Vista do Sul	RS	30	315	None					
4302253	Boa Vista do Sul	RS	60	87	None					
4302253	Boa Vista do Sul	RS	120	103	None					
4302253	Boa Vista do Sul	RS	120+	0	None					
4302253	Boa Vista do Sul	RS	Total	635	30					
4302303	Bom Jesus	RS	5	716	None					
4302303	Bom Jesus	RS	30	1482	None					
4302303	Bom Jesus	RS	60	528	None					
4302303	Bom Jesus	RS	120	120	None					
4302303	Bom Jesus	RS	120+	4	None					
4302303	Bom Jesus	RS	Total	2878	22					
4302352	Bom Princípio	RS	5	1541	None					
4302352	Bom Princípio	RS	30	3347	None					
4302352	Bom Princípio	RS	60	462	None					
4302352	Bom Princípio	RS	120	85	None					
4302352	Bom Princípio	RS	120+	0	None					
4302352	Bom Princípio	RS	Total	5435	17					
4302378	Bom Progresso	RS	5	309	None					
4302378	Bom Progresso	RS	30	339	None					
4302378	Bom Progresso	RS	60	71	None					
4302378	Bom Progresso	RS	120	1	None					
4302378	Bom Progresso	RS	120+	10	None					
4302378	Bom Progresso	RS	Total	730	16					
4302402	Bom Retiro do Sul	RS	5	823	None					
4302402	Bom Retiro do Sul	RS	30	3232	None					
4302402	Bom Retiro do Sul	RS	60	845	None					
4302402	Bom Retiro do Sul	RS	120	68	None					
4302402	Bom Retiro do Sul	RS	120+	4	None					
4302402	Bom Retiro do Sul	RS	Total	4971	21					
4302451	Boqueirão do Leão	RS	5	368	None					
4302451	Boqueirão do Leão	RS	30	900	None					
4302451	Boqueirão do Leão	RS	60	49	None					
4302451	Boqueirão do Leão	RS	120	28	None					
4302451	Boqueirão do Leão	RS	120+	0	None					
4302451	Boqueirão do Leão	RS	Total	1345	16					
4302501	Bossoroca	RS	5	378	None					
4302501	Bossoroca	RS	30	907	None					
4302501	Bossoroca	RS	60	172	None					
4302501	Bossoroca	RS	120	22	None					
4302501	Bossoroca	RS	120+	15	None					
4302501	Bossoroca	RS	Total	1493	19					
4302584	Bozano	RS	5	747	None					
4302584	Bozano	RS	30	517	None					
4302584	Bozano	RS	60	44	None					
4302584	Bozano	RS	120	3	None					
4302584	Bozano	RS	120+	0	None					
4302584	Bozano	RS	Total	1312	10					
4302600	Braga	RS	5	336	None					
4302600	Braga	RS	30	587	None					
4302600	Braga	RS	60	49	None					
4302600	Braga	RS	120	15	None					
4302600	Braga	RS	120+	0	None					
4302600	Braga	RS	Total	988	15					
4302659	Brochier	RS	5	706	None					
4302659	Brochier	RS	30	1300	None					
4302659	Brochier	RS	60	154	None					
4302659	Brochier	RS	120	43	None					
4302659	Brochier	RS	120+	2	None					
4302659	Brochier	RS	Total	2205	16					
4302709	Butiá	RS	5	777	None					
4302709	Butiá	RS	30	3520	None					
4302709	Butiá	RS	60	634	None					
4302709	Butiá	RS	120	574	None					
4302709	Butiá	RS	120+	68	None					
4302709	Butiá	RS	Total	5573	28					
4302808	Caçapava do Sul	RS	5	1521	None					
4302808	Caçapava do Sul	RS	30	5832	None					
4302808	Caçapava do Sul	RS	60	1291	None					
4302808	Caçapava do Sul	RS	120	237	None					
4302808	Caçapava do Sul	RS	120+	43	None					
4302808	Caçapava do Sul	RS	Total	8925	22					
4302907	Cacequi	RS	5	800	None					
4302907	Cacequi	RS	30	1968	None					
4302907	Cacequi	RS	60	428	None					
4302907	Cacequi	RS	120	97	None					
4302907	Cacequi	RS	120+	49	None					
4302907	Cacequi	RS	Total	3341	21					
4303004	Cachoeira do Sul	RS	5	5748	None					
4303004	Cachoeira do Sul	RS	30	19687	None					
4303004	Cachoeira do Sul	RS	60	3841	None					
4303004	Cachoeira do Sul	RS	120	526	None					
4303004	Cachoeira do Sul	RS	120+	235	None					
4303004	Cachoeira do Sul	RS	Total	30037	21					
4303103	Cachoeirinha	RS	5	3057	None					
4303103	Cachoeirinha	RS	30	18656	None					
4303103	Cachoeirinha	RS	60	18674	None					
4303103	Cachoeirinha	RS	120	6730	None					
4303103	Cachoeirinha	RS	120+	566	None					
4303103	Cachoeirinha	RS	Total	47682	39					
4303202	Cacique Doble	RS	5	251	None					
4303202	Cacique Doble	RS	30	471	None					
4303202	Cacique Doble	RS	60	74	None					
4303202	Cacique Doble	RS	120	52	None					
4303202	Cacique Doble	RS	120+	0	None					
4303202	Cacique Doble	RS	Total	848	20					
4303301	Caibaté	RS	5	254	None					
4303301	Caibaté	RS	30	929	None					
4303301	Caibaté	RS	60	64	None					
4303301	Caibaté	RS	120	16	None					
4303301	Caibaté	RS	120+	0	None					
4303301	Caibaté	RS	Total	1263	17					
4303400	Caiçara	RS	5	568	None					
4303400	Caiçara	RS	30	937	None					
4303400	Caiçara	RS	60	136	None					
4303400	Caiçara	RS	120	25	None					
4303400	Caiçara	RS	120+	19	None					
4303400	Caiçara	RS	Total	1685	17					
4303509	Camaquã	RS	5	3994	None					
4303509	Camaquã	RS	30	14862	None					
4303509	Camaquã	RS	60	1610	None					
4303509	Camaquã	RS	120	222	None					
4303509	Camaquã	RS	120+	40	None					
4303509	Camaquã	RS	Total	20729	18					
4303558	Camargo	RS	5	158	None					
4303558	Camargo	RS	30	337	None					
4303558	Camargo	RS	60	47	None					
4303558	Camargo	RS	120	3	None					
4303558	Camargo	RS	120+	0	None					
4303558	Camargo	RS	Total	546	16					
4303608	Cambará do Sul	RS	5	582	None					
4303608	Cambará do Sul	RS	30	1353	None					
4303608	Cambará do Sul	RS	60	342	None					
4303608	Cambará do Sul	RS	120	118	None					
4303608	Cambará do Sul	RS	120+	44	None					
4303608	Cambará do Sul	RS	Total	2439	23					
4303673	Campestre da Serra	RS	5	207	None					
4303673	Campestre da Serra	RS	30	438	None					
4303673	Campestre da Serra	RS	60	86	None					
4303673	Campestre da Serra	RS	120	15	None					
4303673	Campestre da Serra	RS	120+	0	None					
4303673	Campestre da Serra	RS	Total	747	18					
4303707	Campina das Missões	RS	5	2282	None					
4303707	Campina das Missões	RS	30	1215	None					
4303707	Campina das Missões	RS	60	108	None					
4303707	Campina das Missões	RS	120	24	None					
4303707	Campina das Missões	RS	120+	3	None					
4303707	Campina das Missões	RS	Total	3632	10					
4303806	Campinas do Sul	RS	5	504	None					
4303806	Campinas do Sul	RS	30	1157	None					
4303806	Campinas do Sul	RS	60	164	None					
4303806	Campinas do Sul	RS	120	22	None					
4303806	Campinas do Sul	RS	120+	3	None					
4303806	Campinas do Sul	RS	Total	1850	17					
4303905	Campo Bom	RS	5	4744	None					
4303905	Campo Bom	RS	30	20456	None					
4303905	Campo Bom	RS	60	2861	None					
4303905	Campo Bom	RS	120	425	None					
4303905	Campo Bom	RS	120+	77	None					
4303905	Campo Bom	RS	Total	28564	19					
4304002	Campo Novo	RS	5	522	None					
4304002	Campo Novo	RS	30	843	None					
4304002	Campo Novo	RS	60	101	None					
4304002	Campo Novo	RS	120	12	None					
4304002	Campo Novo	RS	120+	3	None					
4304002	Campo Novo	RS	Total	1481	15					
4304101	Campos Borges	RS	5	229	None					
4304101	Campos Borges	RS	30	581	None					
4304101	Campos Borges	RS	60	95	None					
4304101	Campos Borges	RS	120	55	None					
4304101	Campos Borges	RS	120+	4	None					
4304101	Campos Borges	RS	Total	964	22					
4304200	Candelária	RS	5	4393	None					
4304200	Candelária	RS	30	7236	None					
4304200	Candelária	RS	60	895	None					
4304200	Candelária	RS	120	273	None					
4304200	Candelária	RS	120+	38	None					
4304200	Candelária	RS	Total	12835	16					
4304309	Cândido Godói	RS	5	2520	None					
4304309	Cândido Godói	RS	30	1219	None					
4304309	Cândido Godói	RS	60	106	None					
4304309	Cândido Godói	RS	120	9	None					
4304309	Cândido Godói	RS	120+	10	None					
4304309	Cândido Godói	RS	Total	3862	9					
4304358	Candiota	RS	5	328	None					
4304358	Candiota	RS	30	1619	None					
4304358	Candiota	RS	60	262	None					
4304358	Candiota	RS	120	16	None					
4304358	Candiota	RS	120+	19	None					
4304358	Candiota	RS	Total	2244	20					
4304408	Canela	RS	5	1973	None					
4304408	Canela	RS	30	11119	None					
4304408	Canela	RS	60	2394	None					
4304408	Canela	RS	120	346	None					
4304408	Canela	RS	120+	57	None					
4304408	Canela	RS	Total	15889	22					
4304507	Canguçu	RS	5	1785	None					
4304507	Canguçu	RS	30	6174	None					
4304507	Canguçu	RS	60	1093	None					
4304507	Canguçu	RS	120	279	None					
4304507	Canguçu	RS	120+	71	None					
4304507	Canguçu	RS	Total	9403	21					
4304606	Canoas	RS	5	8911	None					
4304606	Canoas	RS	30	59058	None					
4304606	Canoas	RS	60	45574	None					
4304606	Canoas	RS	120	13351	None					
4304606	Canoas	RS	120+	698	None					
4304606	Canoas	RS	Total	127592	35					
4304614	Canudos do Vale	RS	5	217	None					
4304614	Canudos do Vale	RS	30	257	None					
4304614	Canudos do Vale	RS	60	30	None					
4304614	Canudos do Vale	RS	120	25	None					
4304614	Canudos do Vale	RS	120+	0	None					
4304614	Canudos do Vale	RS	Total	529	17					
4304622	Capão Bonito do Sul	RS	5	55	None					
4304622	Capão Bonito do Sul	RS	30	97	None					
4304622	Capão Bonito do Sul	RS	60	36	None					
4304622	Capão Bonito do Sul	RS	120	0	None					
4304622	Capão Bonito do Sul	RS	120+	0	None					
4304622	Capão Bonito do Sul	RS	Total	187	19					
4304630	Capão da Canoa	RS	5	2706	None					
4304630	Capão da Canoa	RS	30	11181	None					
4304630	Capão da Canoa	RS	60	851	None					
4304630	Capão da Canoa	RS	120	113	None					
4304630	Capão da Canoa	RS	120+	29	None					
4304630	Capão da Canoa	RS	Total	14881	17					
4304655	Capão do Cipó	RS	5	139	None					
4304655	Capão do Cipó	RS	30	282	None					
4304655	Capão do Cipó	RS	60	59	None					
4304655	Capão do Cipó	RS	120	17	None					
4304655	Capão do Cipó	RS	120+	12	None					
4304655	Capão do Cipó	RS	Total	509	22					
4304663	Capão do Leão	RS	5	923	None					
4304663	Capão do Leão	RS	30	4042	None					
4304663	Capão do Leão	RS	60	1904	None					
4304663	Capão do Leão	RS	120	329	None					
4304663	Capão do Leão	RS	120+	61	None					
4304663	Capão do Leão	RS	Total	7259	27					
4304689	Capela de Santana	RS	5	405	None					
4304689	Capela de Santana	RS	30	2358	None					
4304689	Capela de Santana	RS	60	1260	None					
4304689	Capela de Santana	RS	120	389	None					
4304689	Capela de Santana	RS	120+	29	None					
4304689	Capela de Santana	RS	Total	4440	31					
4304697	Capitão	RS	5	657	None					
4304697	Capitão	RS	30	780	None					
4304697	Capitão	RS	60	94	None					
4304697	Capitão	RS	120	19	None					
4304697	Capitão	RS	120+	0	None					
4304697	Capitão	RS	Total	1550	1					
4304671	Capivari do Sul	RS	5	585	None					
4304671	Capivari do Sul	RS	30	790	None					
4304671	Capivari do Sul	RS	60	151	None					
4304671	Capivari do Sul	RS	120	32	None					
4304671	Capivari do Sul	RS	120+	16	None					
4304671	Capivari do Sul	RS	Total	1575	17					
4304713	Caraá	RS	5	286	None					
4304713	Caraá	RS	30	907	None					
4304713	Caraá	RS	60	204	None					
4304713	Caraá	RS	120	50	None					
4304713	Caraá	RS	120+	6	None					
4304713	Caraá	RS	Total	1453	22					
4304705	Carazinho	RS	5	3195	None					
4304705	Carazinho	RS	30	15476	None					
